ID,GS,Cuadrante,DO,fHORA,Ano,Guanacos,DMin,DMax,Patch,Log C2,ALev,NComp,Agr,Sync.Max,ACT,Chulengos,Chu_PA,Sync4
1745,GsC,SE,1100,T2,9,3,5,10,"157,08","0,843938374",1,2,0,"0,666666667","0,333333333",0,0,"6,25"
1746,GsC,SE,1750,T2,9,3,5,12,"188,496","0,868761958",1,1,0,1,1,0,0,"1,923076923"
1747,F,SE,1200,T2,9,5,1,25,"78,54","0,08217754",1,2,1,"0,8","0,4",2,1,"4,166666667"
1748,F,SE,1600,T2,9,5,7,10,"219,912","0,713859998",1,1,0,1,1,1,1,"1,136363636"
1749,GsC,SE,1600,T2,9,5,5,10,"157,08","0,622089625",1,2,1,"0,6","0,3",0,0,"0,416666667"
1750,GsC,SE,1700,T2,9,5,5,7,"109,956","0,564097678",1,1,0,1,1,0,0,"0,925925926"
1751,GsC,SE,1650,T2,9,7,15,20,"942,48","0,886136054",1,3,1,"0,571428571","0,19047619",0,0,"0,961538462"
1752,F,SE,1650,T2,9,7,5,20,"314,16","0,555142835",1,1,0,1,1,2,1,"1,388888889"
1753,GsC,SE,1500,T2,9,12,10,60,"1884,96","0,652052848","0,916666667",3,1,"0,583333333","0,178240741",0,0,"0,833333333"
1754,GsC,SE,1200,T2,9,13,5,35,"549,78","0,325215589",1,2,0,"0,923076923","0,461538462",0,0,"0,284090909"
1755,GsC,SE,1200,T2,9,13,15,50,"2356,2","0,746385438",1,2,0,"0,846153846","0,423076923",0,0,"1,041666667"
1756,F,SE,1150,T2,9,16,5,30,"471,24","0,226084116",1,3,0,"0,6875","0,229166667",2,1,"6,25"
1757,GsC,SE,1600,T2,9,21,2,40,"251,328","-0,244197714","0,857142857",3,1,"0,714285714","0,204081633",0,0,"1,041666667"
1763,GsC,SE,1150,T2,9,2,7,7,"153,9384","1,041218933",1,1,0,1,1,0,0,"2,083333333"
1764,GsC,SE,1500,T2,9,2,7,7,"153,9384","1,041218933",1,1,0,1,1,0,0,"1,315789474"
1765,GsC,SE,1800,T2,9,2,30,30,"2827,44","1,673242147",1,2,0,"0,5","0,25",0,0,"0,543478261"
1766,F,SE,700,T2,9,3,10,20,"628,32","1,14496837",1,1,0,1,1,1,1,"1,136363636"
1767,GsC,SO,880,T2,9,3,5,15,"235,62","0,895090897",1,1,0,1,1,0,0,"1,041666667"
1768,GsC,SE,1400,T2,9,3,5,5,"78,54","0,718999638",1,1,0,1,1,0,0,"3,571428571"
1769,F,SE,1400,T2,9,3,2,5,"31,416","0,475961589",1,2,0,"0,666666667","0,333333333",1,1,"6,25"
1770,GsC,SE,600,T2,9,4,5,20,"314,16","0,798180884",1,2,0,"0,5","0,25",0,0,"0,657894737"
1771,F,SE,1650,T2,9,4,1,3,"9,4248","0,071182156",1,1,0,1,1,2,1,"2,5"
1772,GsC,SE,1700,T2,9,4,3,20,"188,496","0,612544307",1,1,0,1,1,0,0,"2,272727273"
1773,GsC,SE,1750,T2,9,5,7,25,"549,78","0,83709895",1,1,0,1,1,0,0,"1,136363636"
1774,F,SE,1050,T2,9,6,2,25,"157,08","0,287635874",1,1,0,1,1,2,1,"1,136363636"
1775,GsC,SE,1300,T2,9,6,15,80,"3769,92","1,121487274",1,2,1,"0,833333333","0,416666667",0,0,"1,041666667"
1776,GsC,SE,1800,T2,9,6,2,8,"50,2656","0,224149616",1,2,0,"0,833333333","0,416666667",0,0,"1,136363636"
1777,F,SE,1100,T2,9,8,2,35,"219,912","0,171987213",1,1,0,1,1,3,1,"1,136363636"
1778,GsC,SE,1550,T2,9,8,5,25,"392,7","0,514879655",1,2,0,"0,75","0,375",0,0,"2,5"
1779,F,SE,1250,T2,9,14,3,45,"424,116","0,101145379",1,3,0,"0,785714286","0,261904762",4,1,"6,25"
1780,GsC,SE,1500,T2,9,20,7,35,"769,692","0,263067682",1,3,1,"0,5","0,166666667",0,0,"0,694444444"
1781,F,SE,1450,T2,9,21,5,80,"1256,64","0,148602655",1,3,0,"0,761904762","0,253968254",2,1,"6,25"
1784,F,SE,850,T3,9,2,10,10,"314,16","1,196120893",1,2,1,"0,5","0,25",1,1,"6,25"
1785,GsC,SE,800,T3,9,3,10,20,"628,32","1,14496837","0,666666667",2,0,"0,666666667","0,222222222",0,0,"6,25"
1786,GsC,SE,1250,T3,9,3,2,7,"43,9824","0,512945155","0,666666667",3,1,"0,333333333","0,074074074",0,0,"1,041666667"
1787,F,SE,1550,T3,9,5,2,7,"43,9824","0,291096406",1,1,0,1,1,2,1,"2,083333333"
1788,F,SE,1300,T3,9,6,2,5,"31,416","0,174931594",1,2,1,"0,833333333","0,416666667",2,1,"4,166666667"
1789,F,SE,1600,T3,9,10,3,20,"188,496","0,214604298",1,2,0,"0,9","0,45",2,1,"4,166666667"
1790,F,SE,1300,T3,9,35,2,50,"314,16","-0,461890504",1,3,0,"0,542857143","0,180952381",4,1,"1,388888889"
1793,GsC,SE,1300,T3,9,2,10,10,"314,16","1,196120893",1,2,1,"0,5","0,25",0,0,"0,625"
1794,F,SE,1250,T3,9,3,5,20,"314,16","0,923119621","0,666666667",3,0,"0,333333333","0,074074074",1,1,"6,25"
1795,GsC,SE,1100,T3,9,5,10,40,"1256,64","1,002300867",1,1,0,1,1,0,0,"12,5"
1796,F,SE,1150,T3,9,6,2,12,"75,3984","0,25411284","0,833333333",3,0,"0,666666667","0,185185185",1,1,"0,416666667"
1797,GsC,SE,1700,T3,9,9,3,20,"188,496","0,260361789",1,2,0,"0,888888889","0,444444444",0,0,"0,595238095"
1798,F,SE,1500,T3,9,13,2,60,"376,992","-0,028972912",1,3,0,"0,769230769","0,256410256",2,1,"6,25"
1799,F,SE,1100,T3,9,39,2,50,"314,16","-0,508887067",1,2,0,"0,923076923","0,461538462",5,1,"4,166666667"
1803,F,SE,1000,T3,9,2,10,20,"628,32","1,321059629",1,1,0,1,1,1,1,"1,041666667"
1804,GsC,SE,1100,T3,9,2,5,5,"78,54","0,895090897",1,2,1,"0,5","0,25",0,0,"0,657894737"
1805,GsC,SO,1500,T3,9,2,2,2,"12,5664","0,497150888",1,1,0,1,1,0,0,"1,388888889"
1806,GsC,SO,1525,T3,9,3,3,5,"47,124","0,594060901",1,1,0,1,1,0,0,"0,675675676"
1807,GsC,SE,1600,T3,9,5,10,20,"628,32","0,923119621",1,1,0,1,1,0,0,"1,041666667"
1808,GsC,SE,1700,T3,9,12,2,30,"188,496","-0,00799909","0,833333333",3,1,"0,75","0,208333333",0,0,"0,833333333"
1809,F,SE,1350,T3,9,15,2,50,"314,16","-0,093913719",1,2,0,"0,666666667","0,333333333",2,1,"6,25"
1810,F,SE,1500,T3,9,15,1,30,"94,248","-0,392150814",1,2,0,"0,933333333","0,466666667",4,1,"4,166666667"
1811,F,SE,1280,T3,9,31,2,50,"314,16","-0,409184154","0,935483871",3,0,"0,774193548","0,241415193",4,1,"6,25"
1813,GsC,SO,1480,T3,9,2,5,5,"78,54","0,895090897",1,1,0,1,1,0,0,"1,388888889"
1814,GsC,SE,1650,T3,9,2,10,10,"314,16","1,196120893",1,1,0,1,1,0,0,"2,5"
1815,F,SE,1000,T3,9,3,3,15,"141,372","0,718999638",1,1,0,1,1,1,1,"1,136363636"
1816,GsC,SO,1525,T3,9,3,5,7,"109,956","0,785946428",1,1,0,1,1,0,0,"2,5"
1817,F,SE,1500,T3,9,12,2,30,"188,496","-0,00799909",1,2,1,"0,916666667","0,458333333",2,1,"4,166666667"
1818,GsC,SE,1750,T3,9,14,4,50,"628,32","0,220689084","0,785714286",3,1,"0,714285714","0,18707483",0,0,"0,78125"
1819,F,SE,1300,T3,9,15,2,50,"314,16","-0,093913719",1,2,0,"0,8","0,4",2,1,"4,166666667"
1820,GsC,SE,1400,T3,9,18,3,30,"282,744","-0,021363052",1,3,1,"0,722222222","0,240740741",0,0,"0,892857143"
1821,GsC,SE,1250,T3,9,26,2,100,"628,32","-0,32436264","0,923076923",3,1,"0,807692308","0,24852071",0,0,"0,833333333"
1822,GsC,SO,1475,T4,9,2,15,15,"706,86","1,372212152",1,1,0,1,1,0,0,"1,442307692"
1823,F,SE,900,T4,9,3,10,20,"628,32","1,14496837",1,2,0,"0,666666667","0,333333333",1,1,"6,25"
1824,GsC,SO,1500,T4,9,3,2,15,"94,248","0,567731963",1,1,0,1,1,0,0,"2,272727273"
1825,GsC,SE,1350,T4,9,4,3,25,"235,62","0,624024125",1,2,1,"0,75","0,375",0,0,"1,785714286"
1826,GsC,SE,1700,T4,9,8,3,60,"565,488","0,351022853","0,625",2,0,"0,625","0,1953125",0,0,"0,367647059"
1827,F,SE,1300,T4,9,10,2,25,"157,08","0,065787124",1,2,1,"0,9","0,45",2,1,"4,166666667"
1828,F,SE,1500,T4,9,12,3,30,"282,744","0,154728207","0,916666667",3,0,"0,833333333","0,25462963",1,1,"6,25"
1829,F,SE,1300,T4,9,25,3,70,"659,736","-0,14086269","0,92",3,0,"0,88","0,269866667",1,1,"4,166666667"
1831,GsC,SO,1500,T4,9,2,25,25,"1963,5","1,594060901","0,5",2,0,"0,5","0,125",0,0,"0,543478261"
1832,F,SE,950,T4,9,3,1,10,"31,416","0,279666944",1,2,1,"0,666666667","0,333333333",1,1,"6,25"
1833,GsC,SE,1450,T4,9,3,5,20,"314,16","0,923119621",1,2,1,"0,666666667","0,333333333",0,0,"6,25"
1834,GsC,SO,1500,T4,9,3,2,15,"94,248","0,567731963",1,1,0,1,1,0,0,"2,272727273"
1835,F,SE,1400,T4,9,7,2,15,"94,248","0,199755177",1,2,0,"0,714285714","0,357142857",1,1,"6,25"
1836,GsC,SE,1700,T4,9,10,15,100,"4712,4","0,913574303",1,2,1,"0,9","0,45",0,0,"0,390625"
1837,GsC,SE,1500,T4,9,12,5,40,"628,32","0,36681712","0,833333333",2,0,"0,833333333","0,347222222",0,0,"1,041666667"
1838,F,SE,1350,T4,9,24,4,60,"753,984","-0,00799909",1,2,0,"0,916666667","0,458333333",2,1,"4,166666667"
1843,GsC,SO,2000,T1,8,4,3,20,"188,496","0,612544307",1,1,0,1,1,0,0,"2,272727273"
1844,GsC,SO,2000,T1,8,4,3,20,"188,496","0,612544307",1,1,0,1,1,0,0,"2,272727273"
1847,GsC,SO,777,T2,8,15,2,2,"12,5664","-0,377910375",1,1,0,1,1,0,0,"2,083333333"
1848,GsC,SO,1044,T2,8,15,2,30,"188,496","-0,104909103",1,1,0,1,1,0,0,"3,571428571"
1849,GsC,SO,1378,T2,8,5,10,30,"942,48","0,974272143",1,1,0,1,1,0,0,"0,806451613"
1850,GsC,SO,1023,T2,8,15,1,15,"47,124","-0,405939099",1,1,0,1,1,0,0,"12,5"
1851,GsC,SO,917,T2,8,15,1,50,"157,08","-0,386510547",1,1,0,1,1,0,0,"0,892857143"
1852,GsC,SO,848,T3,8,15,2,20,"125,664","-0,118273065","0,933333333",2,0,"0,933333333","0,435555556",0,0,"1,5625"
1854,GsC,SO,1181,T3,8,8,2,5,"31,416","0,049992857",1,1,0,1,1,0,0,"12,5"
1856,GsC,SO,419,T3,8,16,2,100,"628,32","-0,113509275",1,2,0,"0,625","0,3125",0,0,"0,367647059"
1857,GsC,SO,1172,T3,8,8,2,10,"62,832","0,116939647",1,1,0,1,1,0,0,"8,333333333"
1858,GsC,SO,551,T4,8,5,2,30,"188,496","0,372212152",1,1,0,1,1,0,0,"2,083333333"
1859,GsC,SO,370,T4,8,8,2,20,"125,664","0,154728207",1,1,0,1,1,0,0,"2,083333333"
1860,GsC,SO,1156,T4,8,8,2,10,"62,832","0,116939647",1,1,0,1,1,0,0,"8,333333333"
1861,GsC,SO,536,T4,8,6,2,30,"188,496","0,293030906",1,1,0,1,1,0,0,"2,777777778"
1862,GsC,SO,1147,T4,8,5,2,20,"125,664","0,35884819",1,1,0,1,1,0,0,"6,25"
1863,GsC,SO,704,T4,8,18,2,50,"314,16","-0,173094965",1,3,1,"0,444444444","0,148148148",0,0,"0,892857143"
1864,GsC,SO,1425,T4,8,8,2,10,"62,832","0,116939647",1,1,0,1,1,0,0,"8,333333333"
1866,GsC,SO,1056,T4,8,8,10,5,"157,08","0,417969642",1,1,0,1,1,0,0,"1,19047619"
1867,GsC,SO,819,T4,8,10,5,30,"471,24","0,430204099",1,1,0,1,1,0,0,"12,5"
1868,GsC,SO,1640,T5,8,15,5,2,"31,416","-0,223008415",1,1,0,1,1,0,0,"1,923076923"
1869,GsC,SO,1214,T5,8,6,5,5,"78,54","0,417969642",1,1,0,1,1,0,0,"2,5"
1870,GsC,SO,1696,T5,8,12,2,15,"94,248","-0,034328029",1,2,0,"0,916666667","0,458333333",0,0,"0,304878049"
1871,GsC,SO,1317,T5,8,6,10,10,"314,16","0,718999638",1,1,0,1,1,0,0,"4,166666667"
1872,GsC,SO,1328,T5,8,6,5,5,"78,54","0,417969642",1,1,0,1,1,0,0,"2,5"
1873,GsC,SO,1687,T5,8,12,5,30,"471,24","0,351022853",1,2,0,"0,833333333","0,416666667",0,0,"1,136363636"
1875,GsC,SO,1332,T5,8,6,5,5,"78,54","0,417969642",1,1,0,1,1,0,0,"2,272727273"
1876,GsC,SO,1327,T5,8,6,2,2,"12,5664","0,020029634",1,1,0,1,1,0,0,"1,785714286"
1877,GsC,SO,1614,T5,8,12,2,15,"94,248","-0,034328029",1,2,0,"0,833333333","0,416666667",0,0,"1,136363636"
1878,GsC,SO,1203,T5,8,6,10,10,"314,16","0,718999638",1,2,0,"0,666666667","0,333333333",0,0,"0,235849057"
